,0,1,0
7149,-2.0465264,3.0381527,1092
7150,0.47336006,3.1968012,1092
7151,-1.7611701,9.070757,1092
7152,0.32609254,-0.24417229,1093
7153,-0.59661263,-3.363222,1093
7154,-0.11473524,-3.5342047,1093
7155,-0.092490286,-3.6278193,1093
7156,0.27204895,4.1813474,1094
7157,-1.3608264,3.8597453,1094
7158,2.3767302,4.286379,1094
7159,3.7083998,5.8301406,1094
7160,-1.9456698,3.4850812,1094
7161,0.008860364,5.8056393,1094
7162,-0.22563566,3.851282,1094
7163,-1.7281415,6.0930057,1094
7164,-1.6254029,5.2148504,1094
7165,-1.6850073,5.0689106,1094
7166,-2.2624664,2.6254778,1094
7167,0.28970635,4.1560183,1094
7168,-1.5586786,6.494835,1095
7169,-1.4471575,6.3067513,1095
7170,-1.2209395,7.722116,1095
7171,-0.87186086,7.8746114,1095
7172,-0.298317,7.238338,1095
7173,1.2885596,5.649781,1095
7174,3.907267,3.9618514,1095
7175,-0.78308547,7.090601,1095
7176,-0.4659804,6.3483477,1095
7177,0.49942163,7.8190284,1095
7178,-1.3473778,9.381971,1095
7179,-0.57729524,5.3845,1095
7180,0.52227145,5.567679,1096
7181,-0.7023433,6.3834243,1096
7182,0.37124887,8.674276,1096
7183,-0.6949757,7.81997,1096
7184,-1.1238716,5.304124,1096
7185,-1.4568986,4.3281665,1096
7186,0.34380105,4.587288,1096
7187,-1.2985355,4.9452066,1096
7188,0.49241054,4.397418,1096
7189,-1.7254969,7.969025,1096
7190,-1.8448066,6.956562,1096
7191,2.168525,6.81534,1096
7192,4.150889,4.842887,1097
7193,-1.9015083,3.7977037,1097
7194,-1.2679482,-3.3714156,1097
7195,3.8414478,7.102018,1097
7196,0.28851944,8.769274,1097
7197,-1.4051951,4.0783033,1097
7198,0.11306155,9.067584,1097
7199,-1.0377882,7.15911,1097
7200,-1.0412645,8.291885,1097
7201,0.6194923,9.603854,1097
7202,0.67194045,9.580187,1097
7203,0.7274189,4.259468,1097
7204,1.414363,4.3793306,1098
7205,0.848561,3.2503157,1098
7206,-3.646388,7.433245,1098
7207,-1.6392995,1.3555926,1098
7208,3.3071725,2.4778574,1098
7209,0.57938045,3.5558388,1098
7210,-0.6880056,6.3342066,1098
7211,-3.2550623,0.91284776,1098
7212,4.3241925,6.898109,1098
7213,2.2003772,9.220323,1098
7214,1.230471,2.0416567,1098
7215,3.0280645,8.410761,1099
7216,0.48793882,6.0758333,1099
7217,-0.6830232,6.0590568,1099
7218,0.59454143,8.695116,1099
7219,-0.49631432,9.11074,1099
7220,-0.6197448,9.743625,1099
7221,6.6320806,5.0035486,1099
7222,0.08791933,7.1889853,1100
7223,1.1737257,5.272053,1100
7224,-0.530851,4.95643,1100
7225,0.14633988,3.7500827,1100
7226,0.15915816,4.5702934,1100
7227,-0.64426756,6.5838075,1100
7228,-0.34666827,7.1866565,1100
7229,4.5379405,7.2208385,1100
7230,3.059089,7.1072803,1100
7231,-0.68893445,6.598373,1100
7232,-0.6871571,6.8880634,1100
7233,-0.85939103,5.908243,1100
7234,1.4927495,8.341395,1101
7235,0.722602,6.3238564,1101
7236,-1.2759749,6.043483,1101
7237,2.7661428,7.420695,1101
7238,3.1277473,7.1623287,1101
7239,2.5940428,6.852726,1101
7240,0.89830977,4.63442,1101
7241,6.486691,5.522531,1101
7242,4.317813,6.2881985,1101
7243,3.1861818,7.839446,1101
7244,-1.7593114,7.983458,1101
7245,-1.1329409,6.9649596,1101
7246,-0.9099152,-1.7495676,1102
7247,-1.5120554,-0.7134314,1102
7248,-5.735631,-3.6678317,1102
7249,4.6952505,-7.6069336,1102
7250,-2.5381472,-4.0724773,1102
7251,5.7004247,0.39322674,1102
7252,-2.3262103,-0.4236771,1102
7253,-0.31852236,0.085041136,1102
7254,5.2258906,0.776215,1102
7255,4.6352463,-7.724778,1102
7256,-3.7113128,-3.6840346,1102
7257,0.5229818,5.221177,1103
7258,0.456292,5.200025,1103
7259,-1.7449607,6.8695908,1103
7260,3.5900104,7.0488105,1103
7261,-1.86763,4.073842,1103
7262,-1.8748984,2.8095,1103
7263,3.5203347,5.0219817,1103
7264,1.3705751,6.342425,1103
7265,0.87650716,1.9512235,1103
7266,-1.2421718,7.719366,1103
7267,-0.41888624,2.5453887,1103
7268,-2.5644262,0.11220293,1103
7269,3.8864658,-7.1872296,1104
7270,-0.22516844,-4.3897724,1104
7271,-1.4489079,-3.4811099,1104
7272,1.9043976,9.242588,1105
7273,1.3835481,4.4116397,1105
7274,-1.9460238,9.20307,1105
7275,-1.9778304,7.2226086,1105
7276,0.79971,3.8318589,1105
7277,0.10810352,8.074794,1105
7278,1.2653909,9.336307,1105
7279,0.66416204,7.1950717,1105
7280,3.04733,-6.408641,1105
7281,4.8534265,7.4991,1105
7282,3.5156379,6.350583,1105
7283,-2.1537733,9.703538,1105
7284,-0.29728115,8.3395605,1106
7285,-0.2502186,7.725412,1106
7286,-0.06838624,7.060338,1106
7287,1.2587423,6.8458147,1106
7288,-0.6670742,7.2796125,1106
7289,-1.8009541,7.2761607,1106
7290,-0.7463303,7.207264,1106
7291,1.2280086,7.0144315,1106
7292,1.3648759,6.98321,1106
7293,-0.043928437,6.612393,1106
7294,5.029611,7.341591,1106
7295,2.003265,7.737372,1106
7296,-0.12408682,4.5334883,1107
7297,0.20966806,4.658276,1107
7298,4.4676423,6.366301,1107
7299,0.6116972,1.2810491,1107
7300,-1.0148956,4.7523518,1107
7301,-1.2930614,4.5461335,1107
7302,-1.0670453,6.1770935,1107
7303,2.565199,6.9249854,1107
7304,0.8361572,8.170021,1107
7305,-1.6433474,4.4051623,1107
7306,-1.9103508,3.8077495,1107
7307,-1.147434,8.208755,1107
7308,-0.5448225,7.002959,1108
7309,-0.22253674,6.3796787,1108
7310,4.301304,6.459452,1108
7311,-1.3247076,4.4637423,1108
7312,-0.47830698,6.88502,1108
7313,-2.6698363,1.2215077,1108
7314,-1.4156644,6.6076818,1108
7315,0.7129989,6.533354,1108
7316,0.4089457,7.2454486,1108
7317,-1.6977631,5.886589,1108
7318,0.38852686,9.733094,1109
7319,-4.0300245,5.865828,1109
7320,-4.337274,4.521532,1109
7321,-1.4655892,7.252141,1109
7322,1.0806211,7.436955,1109
7323,-1.7962629,9.701625,1109
7324,-3.4964166,8.690854,1109
7325,-4.0979815,1.315494,1110
7326,-3.6863499,1.8277935,1110
7327,-2.3552437,2.6916173,1110
7328,1.0484663,1.8937442,1110
7329,-5.6499467,0.7842407,1110
7330,0.35456932,3.5338855,1110
7331,-3.4291255,4.2778387,1110
7332,6.4924364,-3.2871623,1110
7333,2.6950788,-4.06547,1111
7334,3.563974,-7.3691044,1111
7335,-2.4200048,-3.9932969,1111
7336,3.7116995,1.5494908,1111
7337,-0.72134686,-4.3477106,1111
7338,-2.3037918,-3.4926412,1111
7339,-4.4423127,4.1915746,1112
7340,-3.7517648,4.5222387,1112
7341,-0.6902801,5.278138,1112
7342,-4.371825,4.011315,1112
7343,-3.4386148,5.283522,1112
7344,1.1843379,6.9841986,1113
7345,2.4737968,4.6202965,1113
7346,-0.27172637,8.972381,1113
7347,-0.40177593,9.924803,1113
7348,0.58008724,5.426245,1113
7349,-0.19069362,4.2838583,1113
7350,-1.377383,6.308822,1113
7351,-0.3624974,3.9999008,1113
7352,-2.0841672,9.768919,1113
7353,0.4439903,6.131999,1113
7354,-1.4799302,9.360478,1113
7355,0.8021105,9.60499,1113
7356,-1.6859025,6.292215,1114
7357,-0.4975267,5.9657097,1114
7358,-1.1937822,6.2832665,1114
7359,-1.3082653,4.866183,1114
7360,-0.41474676,9.828345,1114
7361,-0.041182656,5.248991,1114
7362,4.0649333,6.5750546,1114
7363,6.149638,3.2216456,1114
7364,1.2862481,7.11084,1114
7365,-1.0144167,4.898529,1114
7366,0.12122427,9.054702,1114
7367,-0.47018176,5.5729437,1115
7368,0.23244697,7.6891675,1115
7369,-1.2951547,6.700853,1115
7370,-3.6650028,5.724503,1115
7371,-4.4235253,5.890584,1115
7372,-2.7222576,5.1172805,1115
7373,3.2742949,4.362081,1116
7374,-1.0716727,9.16947,1116
7375,-4.346422,4.4949875,1116
7376,-5.547124,4.999166,1116
7377,-3.2667003,7.817183,1116
7378,-4.849385,3.309637,1116
7379,-4.546191,5.5945826,1116
7380,-5.4730105,4.0004454,1116
7381,3.4887586,2.779042,1117
7382,5.705457,3.10676,1117
7383,4.5840716,2.4178486,1117
7384,5.0877843,7.04672,1117
7385,-1.1962262,8.84933,1118
7386,-2.9535804,7.0320272,1118
7387,-1.3724232,8.645294,1118
7388,-1.4577622,4.7315984,1118
7389,2.610171,3.367897,1119
7390,-3.1771953,3.2855108,1119
7391,-7.2325068,1.3849456,1119
7392,-1.9776212,7.101795,1120
7393,-1.0537302,4.1666856,1120
7394,-1.6617527,7.8397436,1120
7395,-1.8410546,6.6187544,1120
7396,-5.2265277,5.2809577,1121
7397,-6.4314055,6.2199316,1121
7398,-8.219994,1.7761278,1121
7399,-6.291032,4.4898286,1121
7400,-3.347712,6.001732,1121
7401,-3.5051024,7.0055285,1121
7402,-3.2913587,6.373526,1121
7403,-3.009287,6.1337867,1121
7404,0.120754905,6.3521795,1121
7405,-3.7608657,5.7862105,1121
7406,-2.2599597,6.652691,1121
7407,-5.8485246,5.9830937,1121
7408,-5.354761,0.718291,1122
7409,-5.1496964,1.0763631,1122
7410,-6.4634175,1.0875638,1122
7411,-7.377794,2.4884121,1122
7412,-5.0386214,1.6851083,1122
7413,-8.115419,0.21603805,1122
7414,-8.3801365,-1.2468852,1122
7415,-8.01953,-2.6984513,1122
7416,-0.035882667,0.86026925,1123
7417,-1.6281502,4.9618106,1123
7418,0.30514207,2.13134,1123
7419,0.6770288,0.891501,1123
7420,-0.62506485,1.2871673,1123
7421,-0.6756892,6.035538,1123
7422,-1.5032996,0.9291092,1123
7423,-1.2941622,4.53905,1123
7424,-1.5984441,5.9126034,1123
7425,-0.67362916,1.7951792,1123
7426,-1.4076489,3.364645,1123
7427,-1.5750642,4.1737704,1123
7428,-0.56281066,-3.7806275,1124
7429,-3.4880207,-5.991389,1124
7430,-6.3541713,6.2681055,1125
7431,-7.2467284,5.7231636,1125
7432,-5.2323613,5.9231095,1125
7433,-6.271162,5.209438,1125
7434,-4.9680834,6.1527853,1125
7435,-5.4922276,5.8373823,1125
7436,-5.9538703,5.177156,1125
7437,5.3516636,1.9474981,1126
7438,0.9529502,0.6827688,1126
7439,-3.4086564,1.5893592,1126
7440,6.389689,5.3593755,1126
7441,-0.14624517,4.3884854,1126
7442,-5.0857153,3.7482152,1127
7443,-6.4668756,4.3947897,1127
7444,-4.516437,4.356196,1127
7445,-5.61089,4.416724,1127
7446,-4.442916,3.9099767,1127
7447,0.0038060874,6.0164447,1127
7448,-5.603254,3.5761118,1127
7449,-7.395676,3.7551844,1127
7450,-6.318446,3.865034,1127
7451,-8.265588,1.5767752,1127
7452,-2.835476,-7.374828,1128
7453,-3.2987845,-6.014974,1128
7454,-0.06781683,-4.6837215,1128
7455,-3.775601,-7.341887,1128
7456,-2.6294787,-5.468417,1128
7457,-1.8192599,-0.20530826,1128
7458,-8.574361,1.1972901,1129
7459,-5.202708,5.2523193,1129
7460,-7.6311398,4.516638,1129
7461,-6.939545,3.3732533,1129
7462,-7.9361415,2.8982348,1129
7463,-3.873759,5.014442,1129
7464,-6.8814063,-4.6281943,1130
7465,-7.147132,-4.440539,1130
7466,-3.3854685,-8.786348,1130
7467,-4.08001,-8.387843,1131
7468,-4.5775137,-4.977025,1131
7469,-5.4794393,-4.9584975,1131
7470,-5.8555436,-5.8465204,1131
7471,1.8139104,-4.088748,1132
7472,1.8115692,-4.088756,1132
7473,0.23974185,-5.737021,1133
7474,-1.6093193,-5.736917,1133
7475,-0.8271628,-6.323529,1133
7476,-0.37809882,-1.3994378,1133
7477,3.5219264,-5.476323,1133
7478,2.5172045,1.4125792,1134
7479,1.5584269,1.9789343,1134
7480,2.994225,3.9681466,1134
7481,2.556112,5.621925,1134
7482,-3.51327,2.4354522,1134
7483,1.5288466,8.758298,1135
7484,0.4168029,9.647823,1135
7485,3.2197115,5.3906345,1135
7486,2.8730016,8.891065,1135
7487,-0.4972895,8.150751,1135
7488,-7.2274017,3.7965424,1136
7489,-6.475583,2.9843922,1136
7490,-6.1009264,0.019988278,1137
7491,-6.7245665,2.3661067,1137
7492,2.0817459,-4.483127,1138
7493,2.8653173,-3.5425427,1138
7494,-0.13128157,-4.7214417,1138
7495,0.37519827,-4.6628895,1138
7496,0.6299836,-5.9941144,1138
7497,1.5659649,5.4179425,1139
7498,1.3760225,5.806838,1139
7499,-0.6594044,7.1024632,1139
7500,5.521691,4.911095,1139
7501,2.7210872,3.5068948,1139
7502,-4.09183,7.5543985,1140
7503,0.07414104,9.245701,1140
7504,-2.0243213,9.13681,1140
7505,-0.76539654,9.841713,1140
7506,3.1861072,7.7204976,1140
7507,-0.65720344,8.914447,1140
7508,4.059797,6.07334,1140
7509,-4.7655773,6.314307,1141
7510,-5.3573537,7.026253,1141
7511,-5.5946712,7.690075,1141
7512,-3.0535543,5.912018,1141
7513,-5.189212,6.3737288,1141
7514,-2.6353984,5.902321,1141
7515,-5.329596,5.7820783,1141
7516,-3.2871594,6.4700184,1141
7517,0.27368462,5.9279976,1141
7518,-5.515472,5.100445,1141
7519,-5.107671,5.414493,1141
7520,-4.9882216,7.3368697,1142
7521,-5.720128,7.541501,1142
7522,-0.39168528,8.039095,1142
7523,-0.88214576,9.259567,1142
7524,-5.515,6.40027,1142
7525,-6.0740323,5.756227,1142
7526,-0.05414672,8.509447,1142
7527,-5.4107947,7.908253,1142
7528,-5.0036087,6.299039,1142
7529,-0.77589434,9.457403,1142
7530,-4.2330317,4.6258745,1142
7531,-1.8431476,7.5690575,1142
7532,0.17783956,4.477547,1143
7533,-1.6457464,6.4277678,1143
7534,-1.9159938,6.8628244,1143
7535,-1.701582,6.1186266,1143
7536,-0.9711559,5.0336757,1143
7537,-0.33757275,4.0386667,1143
7538,1.1968948,3.9715357,1143
7539,-0.46853587,9.440097,1143
7540,-1.833683,7.693827,1143
7541,0.42869344,5.1428103,1143
7542,-7.4313045,3.225498,1144
7543,-8.286566,2.0871325,1144
7544,-7.697662,3.852065,1144
7545,-6.784023,5.529377,1144
7546,-7.292533,3.5215526,1144
7547,-5.9412017,4.8338294,1144
7548,-6.7972264,3.9799223,1144
7549,-7.17323,3.2434042,1144
7550,-4.239362,5.2447057,1144
7551,-7.5500774,3.8180707,1144
7552,-7.667303,3.9817739,1144
7553,-7.617032,4.4835362,1144
7554,-3.9871266,8.225048,1145
7555,-6.0175104,6.6316814,1145
7556,-4.6323237,8.393526,1145
7557,3.7091925,6.841248,1145
7558,-4.2289996,7.124949,1145
7559,-5.171347,7.295885,1145
7560,-3.887744,7.2040772,1145
7561,-3.2395737,8.865409,1145
7562,-2.2904298,8.803321,1145
7563,-4.662279,7.8935595,1145
7564,-5.210362,8.163385,1145
7565,-5.0005317,7.4081693,1145
7566,-6.9509974,1.9500655,1146
7567,2.0311027,1.1914129,1146
7568,-6.344829,1.5201713,1146
7569,-4.1051755,3.1692524,1146
7570,-4.413273,3.2810767,1146
7571,-0.8621881,5.3390646,1146
7572,-6.154214,6.7767763,1147
7573,-5.504307,7.829616,1147
7574,-6.5865545,6.8190303,1147
7575,-6.409419,7.071174,1147
7576,5.7199926,1.4245375,1147
7577,-1.7913475,9.846462,1147
7578,0.96718615,9.644972,1147
7579,-3.4191344,-4.7866154,1148
7580,-5.7316513,-3.7385147,1148
7581,-0.21852332,6.506424,1149
7582,-6.16506,0.9674923,1149
7583,-4.9650636,4.0948257,1149
7584,0.50057894,6.0343127,1149
7585,2.9113584,8.719914,1149
7586,0.5081798,5.9639196,1149
7587,-5.5998487,1.6016692,1150
7588,-4.6687236,2.2519398,1150
7589,-8.261274,1.0651964,1150
7590,-5.307785,4.277338,1150
7591,-7.6116414,0.59040654,1150
7592,1.3344465,3.2144186,1150
7593,-5.4923306,2.459906,1150
7594,-3.7690275,5.786314,1150
7595,-2.8534594,8.777922,1151
7596,-5.9253283,6.7575946,1151
7597,-5.411049,6.955945,1151
7598,-4.110437,5.562823,1151
7599,-4.5293446,6.46449,1151
7600,-0.4229329,6.3872294,1151
7601,-4.5294757,8.573768,1151
7602,-4.8820844,8.232066,1151
7603,-3.3605876,9.159864,1151
7604,-4.3307033,7.949556,1151
7605,-5.4543877,6.518056,1151
7606,1.8583136,8.017911,1152
7607,3.8706224,6.884331,1152
7608,1.5471951,5.0161266,1152
7609,3.9824655,6.9465666,1152
7610,2.767133,6.0610347,1152
7611,-6.4190845,0.7119309,1152
7612,4.424309,1.7617683,1152
7613,-3.997508,-6.3383284,1153
7614,-5.73585,-4.749652,1153
7615,-4.647096,-5.7917256,1153
7616,-4.926371,-7.6623936,1153
7617,-4.056711,5.362181,1154
7618,-4.2940345,5.89567,1154
7619,-3.1533349,5.299679,1154
7620,-3.8305426,5.0109305,1154
7621,-3.739789,7.1999793,1154
7622,-4.150586,0.531979,1155
7623,1.0253923,1.1722429,1155
7624,-7.5280704,-1.8452159,1156
7625,-4.805722,-7.0965095,1156
7626,2.1855295,-9.241444,1156
7627,-5.9934864,2.833873,1157
7628,-8.602697,0.109051295,1157
7629,-8.6255665,0.08145846,1157
7630,-8.633192,0.17604135,1157
7631,-7.7208195,-0.077703305,1157
7632,-5.6247144,2.4015505,1157
7633,-5.3102365,-5.451612,1158
7634,-1.5209941,-2.7403784,1158
7635,2.6802683,1.9800723,1158
7636,0.5306943,-4.7624254,1158
7637,1.6007818,4.7488976,1159
7638,5.7573695,5.8840704,1159
7639,-4.568472,3.5485685,1159
7640,-4.829063,2.8181553,1159
7641,-2.5429287,2.0046797,1159
7642,3.1763325,2.2819233,1159
7643,3.224697,3.8561945,1159
7644,2.9780014,6.469797,1159
7645,-3.451188,5.314171,1159
7646,-5.403557,7.296438,1160
7647,-0.5704607,9.185799,1160
7648,0.13779368,6.6052246,1160
7649,1.9517447,4.41236,1160
7650,-5.335809,4.3101716,1160
7651,-2.297646,9.067584,1160
7652,-4.914158,7.681255,1160
7653,-4.870199,8.249557,1160
7654,-3.964587,7.273183,1160
7655,-3.252038,6.7483697,1160
7656,0.010746054,6.6227193,1160
7657,-2.970648,6.0840573,1161
7658,2.560025,7.6232195,1161
7659,-4.203676,5.0067124,1161
7660,-1.0602226,7.613401,1161
7661,-1.8815161,3.8627489,1161
7662,-6.0438185,2.677078,1161
7663,-5.6121426,2.6180973,1161
7664,-7.8267097,2.3982522,1161
7665,-4.095826,3.3835375,1161
7666,5.369054,6.173725,1161
7667,4.3769064,6.8086433,1161
7668,-0.15413404,0.16602612,1162
7669,-5.038912,1.1900504,1162
7670,4.8102994,0.6382001,1163
7671,-3.5064414,4.23277,1163
7672,-0.13919173,7.929443,1163
7673,1.3002217,5.8066654,1163
7674,7.268921,2.0242536,1163
7675,3.2299328,8.650408,1163
7676,2.04736,9.331978,1163
7677,5.21646,6.294108,1163
7678,-1.5066761,7.805506,1164
7679,-3.2585616,5.8971953,1164
7680,2.9628878,6.231389,1165
7681,2.4041762,2.8801014,1165
7682,2.962886,6.2313895,1165
7683,2.404173,2.8801038,1165
7684,1.5965252,-2.903552,1166
7685,3.910991,-5.331089,1166
7686,-5.094273,8.165071,1167
7687,-6.9765015,6.237883,1167
7688,-3.744264,8.987822,1167
7689,-4.4510474,8.59347,1167
7690,-4.3031263,8.65352,1167
7691,0.544542,8.97897,1167
7692,-1.2002158,7.637998,1167
7693,-6.0703216,7.533658,1167
7694,-2.5079794,9.102607,1167
7695,-4.556017,8.448561,1167
7696,-5.465047,8.006385,1168
7697,-4.2554154,7.672398,1168
7698,-4.523065,8.479795,1168
7699,-5.330989,8.087688,1168
7700,-6.927163,6.2806253,1168
7701,-6.518017,6.5733886,1168
7702,-6.525878,7.006055,1168
7703,-3.342896,9.184688,1168
7704,-6.2389593,7.3493066,1168
7705,-6.4605546,5.689646,1168
7706,-5.510849,7.955049,1168
7707,0.48491818,-4.423583,1169
7708,0.28156462,-2.2275026,1169
7709,0.48491985,-4.4235783,1169
7710,-3.703008,-5.634749,1170
7711,-3.9553113,-4.0089293,1170
7712,-3.7029927,-5.6347833,1170
7713,-3.9553125,-4.0089316,1170
7714,0.14416012,-4.488735,1171
7715,0.67738324,-1.865367,1171
7716,0.08644204,5.5043473,1171
7717,5.2926564,0.8845707,1171
7718,1.2720872,1.7308619,1171
7719,-0.58093613,-0.46188188,1171
7720,-6.834352,-2.8272018,1171
7721,1.5350987,-7.2401137,1171
7722,3.4799774,-2.2452579,1171
7723,-3.9231439,-2.7115345,1171
7724,2.3737519,4.639565,1171
7725,2.7848058,-1.6454512,1171
7726,-0.57610804,2.2856927,1172
7727,-3.6333737,2.2613208,1172
7728,-3.1662686,2.271733,1172
7729,-3.3044894,1.792003,1172
7730,2.139324,2.8277543,1172
7731,-6.348221,2.5805008,1172
7732,-6.34822,2.5805004,1172
7733,-4.6911573,1.1223142,1172
7734,4.886723,-2.4128568,1173
7735,2.706178,-3.4909427,1173
7736,2.72436,-4.964702,1173
7737,5.097001,-0.18367326,1173
7738,4.578132,7.1893644,1174
7739,3.8028505,4.3268337,1174
7740,3.802852,4.32683,1174
7741,-3.1351895,5.973524,1175
7742,-2.5156147,7.3488603,1175
7743,-2.466686,7.3805547,1175
7744,-5.3985977,4.5726724,1175
7745,-3.2377448,2.4077396,1176
7746,-3.2377412,2.4077349,1176
7747,-3.2377317,2.4077396,1176
7748,3.613966,1.4946829,1177
7749,5.754403,2.0583308,1177
7750,5.929336,2.3023093,1177
7751,1.8580799,2.4193192,1177
7752,1.5437257,3.1409295,1177
7753,2.1971703,7.386004,1178
7754,-3.5378613,6.439033,1178
7755,-1.1756788,8.558238,1178
7756,2.3973958,7.193607,1178
7757,-1.257011,6.1831536,1178
7758,-6.0498385,6.760089,1179
7759,-6.892077,3.56178,1179
7760,-2.070108,7.7427206,1179
7761,-5.9190116,3.2717776,1180
7762,-7.80575,2.0209591,1180
7763,-7.192138,2.6143086,1180
7764,-7.4049826,1.8350806,1180
7765,-5.2006707,4.0954604,1180
7766,-7.3364267,4.264329,1181
7767,-6.5765176,3.409204,1181
7768,-6.835106,4.7304983,1181
7769,-5.7031217,4.8239756,1181
7770,-4.922944,5.461707,1181
7771,-7.3005786,4.340674,1181
7772,-6.8557205,-4.955213,1182
7773,-7.8416653,-3.348619,1182
7774,-8.267959,-2.2642004,1182
7775,-8.034762,-2.8368104,1182
7776,-8.584745,1.1630446,1182
7777,-5.6075215,4.8167496,1183
7778,-4.6270103,5.172084,1183
7779,-5.223815,5.1349525,1183
7780,-6.9596143,4.619315,1183
7781,-4.8589053,4.188592,1183
7782,-5.063312,6.3662353,1183
7783,-6.8301163,5.002255,1183
7784,-6.9871426,4.869995,1183
7785,-6.5769267,6.4277296,1183
7786,-6.002893,6.0464296,1183
7787,-6.685047,6.1904845,1183
7788,-3.0793457,4.457576,1183
7789,-0.48283544,-0.5078999,1184
7790,-6.1472554,-0.3822025,1184
7791,-6.0891685,3.9859118,1184
7792,-6.461939,-3.2601974,1184
7793,-2.5956774,8.020236,1185
7794,-4.7064195,5.3487096,1185
7795,0.742367,7.5446067,1185
7796,-2.8882694,7.1222196,1185
7797,5.3144474,6.5576406,1185
7798,-5.5837083,6.31419,1186
7799,-5.1591864,6.200951,1186
7800,-3.1677904,4.463629,1186
7801,-7.1914134,2.7693079,1186
7802,-6.210432,5.0585537,1186
7803,-7.2665844,4.374406,1186
7804,-5.154505,6.4785147,1186
7805,-6.7214813,2.8992724,1187
7806,-4.986258,3.5646067,1187
7807,-7.1205597,3.3062925,1187
7808,-5.3789043,5.5089226,1187
7809,-6.7063446,3.9097736,1187
7810,-6.8678784,4.7328124,1188
7811,-5.592398,4.697637,1188
7812,-6.8623886,6.415449,1188
7813,-7.870421,3.3160717,1188
7814,-3.3794677,5.3052063,1188
7815,-7.5850368,4.094763,1188
7816,-6.2823563,3.134552,1188
7817,-5.276037,4.3274665,1188
7818,1.1696976,7.165784,1188
7819,2.375096,-2.650725,1189
7820,1.050283,-4.200277,1189
7821,-0.5845418,-4.4734764,1189
7822,1.506787,-3.029685,1189
7823,-2.661222,1.0809344,1190
7824,-5.9709177,-0.29543084,1190
7825,-6.218546,1.2118052,1190
7826,-7.746511,0.19573514,1190
7827,-7.472351,-0.6700597,1190
7828,-8.528301,-0.5745514,1190
7829,-7.346959,-0.22218423,1190
7830,-5.6431637,1.8493602,1190
7831,-8.217686,1.5153011,1191
7832,-8.462276,1.1251001,1191
7833,-7.964829,2.4830954,1191
7834,-7.690494,2.2269785,1191
7835,-5.8295026,3.4246922,1191
7836,-7.885038,2.122869,1191
7837,-8.135563,2.5187058,1191
7838,-5.7997656,2.7951918,1191
7839,-5.6636815,-4.9066467,1192
7840,-6.707963,-4.398622,1192
7841,-6.4673347,-3.8693745,1192
7842,-7.8321533,-0.73524725,1192
7843,-1.3880049,-3.211199,1192
7844,-7.1096344,-3.2014518,1193
7845,-3.4585133,-5.3597226,1193
7846,-6.0066204,-5.600923,1193
7847,-6.1643114,-5.9057775,1193
7848,-3.3281336,-8.6373,1193
7849,-3.7523637,-6.226882,1193
7850,-6.3336587,-5.774301,1193
7851,-6.660731,-4.642674,1193
7852,-5.077884,-7.229517,1193
7853,-5.528246,-6.9058557,1193
7854,-6.5730057,-4.780047,1193
7855,-2.8749723,-3.776051,1193
7856,1.1397958,9.469758,1194
7857,-0.9855821,9.940924,1194
7858,-0.8155236,8.90823,1194
7859,2.823179,5.973214,1194
7860,1.5360886,6.179217,1194
7861,5.380891,-0.23371586,1194
7862,-3.0480244,6.4124484,1195
7863,-1.3917819,7.865878,1195
7864,-2.6745985,6.478187,1195
7865,2.8157377,-0.46676347,1195
7866,2.3840668,6.0456715,1195
7867,-5.128458,6.3843346,1196
7868,-5.568868,5.2384777,1196
7869,-4.3774014,7.871333,1196
7870,-4.502995,8.206686,1196
7871,-5.089879,5.794017,1196
7872,-3.5779467,7.43782,1196
7873,-6.752579,5.0155516,1196
7874,-3.4809406,5.028276,1196
7875,-4.1615777,6.4364276,1196
7876,-2.2454727,6.9019856,1196
7877,-3.3971403,5.830586,1197
7878,-5.5152326,4.032746,1197
7879,-7.73322,4.1439204,1197
7880,-4.3872714,3.977287,1197
7881,-7.4246635,1.9646902,1197
7882,-4.5739617,5.2628064,1197
7883,-8.153235,1.8854418,1197
7884,-4.9521837,3.098081,1197
7885,-3.2296429,5.510095,1197
7886,2.9239974,3.36367,1197
7887,-7.948737,2.341895,1197
7888,-5.2724123,3.4302397,1198
7889,2.2496412,5.852027,1198
7890,-0.81192076,7.203745,1198
7891,-4.13512,4.1866617,1198
7892,-6.905922,3.4116213,1198
7893,-5.2986193,3.4308412,1198
7894,-8.41901,0.96169984,1198
7895,-8.5314,0.8149955,1198
7896,-2.1855626,5.1434383,1198
7897,-3.545338,4.6701636,1198
7898,-0.6309991,4.3497367,1198
7899,3.787262,-2.604476,1199
7900,3.4569135,-7.3104944,1199
7901,-2.738577,2.2656057,1200
7902,-4.0033884,2.2970848,1200
7903,2.3835146,0.6467754,1200
7904,2.5046606,0.9408884,1200
7905,0.95600265,0.9534766,1200
7906,1.3263556,2.9322982,1200
7907,-4.4561114,1.0169538,1200
7908,-6.338225,-0.6235161,1200
7909,-3.2681072,-5.1539564,1200
7910,-1.1507684,-2.5242162,1200
7911,-2.6638956,-0.9373935,1200
7912,-1.6211768,0.5801679,1200
7913,-6.2569222,0.90622616,1201
7914,-6.247157,1.2979596,1201
7915,0.043296047,-0.17664,1202
7916,-3.6572871,-5.021067,1202
7917,1.9321419,-4.5227623,1203
7918,2.7316394,-0.33660665,1203
7919,-5.071914,1.1993775,1203
